Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC.secs,UTC.nsecs,Zone,Letter,fix_quality
1676147719.676766,226,74119,600000000,GPS1_Frame,42.33702350666667,-71.09140515166666,9.153,3.0,327708.13629243954,4689314.941181794,74119,600000000,19,T,5
1676147720.6787946,227,74120,600000000,GPS1_Frame,42.33702359666667,-71.09140518833334,9.125,3.0,327708.1335174728,4689314.951249904,74120,600000000,19,T,5
1676147721.6744123,228,74121,600000000,GPS1_Frame,42.337023763333335,-71.09140520333334,9.109,3.0,327708.1327368842,4689314.969787364,74121,600000000,19,T,5
1676147722.6797771,229,74122,600000000,GPS1_Frame,42.33702382166667,-71.09140519,9.103,3.0,327708.1339946524,4689314.97623782,74122,600000000,19,T,5
1676147723.6824307,230,74123,600000000,GPS1_Frame,42.337023925,-71.09140525833334,9.095,3.0,327708.12864726095,4689314.987850657,74123,600000000,19,T,5
1676147724.6831033,231,74124,600000000,GPS1_Frame,42.337024056666664,-71.09140525833334,9.081,3.0,327708.12900684937,4689315.002471239,74124,600000000,19,T,5
1676147725.6811013,232,74125,600000000,GPS1_Frame,42.33702412833333,-71.091405235,9.074,3.0,327708.1311248791,4689315.0103819985,74125,600000000,19,T,5
1676147726.6786497,233,74126,600000000,GPS1_Frame,42.337024256666666,-71.091405225,9.06,3.0,327708.1322992052,4689315.024612177,74126,600000000,19,T,5
1676147727.679995,234,74127,600000000,GPS1_Frame,42.33702438833333,-71.09140523333333,9.022,3.0,327708.1319722593,4689315.039249644,74127,600000000,19,T,5
1676147728.6793165,235,74128,600000000,GPS1_Frame,42.337024531666664,-71.09140523,9.001,3.0,327708.13263832364,4689315.055158966,74128,600000000,19,T,5
1676147729.676344,236,74129,600000000,GPS1_Frame,42.33702469166667,-71.091405265,8.977,3.0,327708.13019183953,4689315.072996667,74129,600000000,19,T,5
1676147730.6855059,237,74130,600000000,GPS1_Frame,42.33702477666667,-71.09140533666667,8.944,3.0,327708.12451976736,4689315.082580482,74130,600000000,19,T,5
1676147731.6745741,238,74131,600000000,GPS1_Frame,42.337024905,-71.09140537166667,8.937,3.0,327708.1219867978,4689315.0969018405,74131,600000000,19,T,5
1676147732.6760478,239,74132,600000000,GPS1_Frame,42.337025028333336,-71.09140546,8.896,1.6,327708.11504634115,4689315.110776052,74132,600000000,19,T,5
1676147733.6755197,240,74133,600000000,GPS1_Frame,42.337025168333334,-71.0914055,8.858,3.0,327708.1121333155,4689315.126403035,74133,600000000,19,T,5
1676147734.6749,241,74134,600000000,GPS1_Frame,42.337025098333335,-71.091405585,8.857,1.8,327708.1049394692,4689315.118802296,74134,600000000,19,T,5
1676147735.6772566,242,74135,600000000,GPS1_Frame,42.337025376666666,-71.09140560333333,8.787,1.6,327708.10418923444,4689315.149746242,74135,600000000,19,T,5
1676147736.6765153,243,74136,600000000,GPS1_Frame,42.337025555,-71.091405615,8.751,1.6,327708.1037151199,4689315.169572441,74136,600000000,19,T,5
1676147737.679408,244,74137,600000000,GPS1_Frame,42.337025645,-71.09140571,8.707,1.6,327708.0961343987,4689315.179758746,74137,600000000,19,T,5
