Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC.secs,UTC.nsecs,Zone,Letter,fix_quality
1676147041.691596,159,73441,600000000,GPS1_Frame,42.337035695,-71.09077777833333,6.705,0.9,327759.8553240091,4689315.023600182,73441,600000000,19,T,5
1676147042.69215,160,73442,600000000,GPS1_Frame,42.33702683333333,-71.09076903666667,6.687,1.0,327760.55130622676,4689314.0218724,73442,600000000,19,T,5
1676147043.6887894,161,73443,600000000,GPS1_Frame,42.337018416666666,-71.090759945,6.662,1.1,327761.27733812673,4689313.0688496,73443,600000000,19,T,5
1676147044.6881301,162,73444,600000000,GPS1_Frame,42.337010775,-71.09074980666666,6.681,1.0,327762.09171511186,4689312.199764624,73444,600000000,19,T,5
1676147045.6893008,163,73445,600000000,GPS1_Frame,42.33700341666667,-71.09073897833333,6.665,1.0,327762.9637110863,4689311.360744118,73445,600000000,19,T,5
1676147046.6865144,164,73446,600000000,GPS1_Frame,42.33699616,-71.09072845666667,6.71,1.0,327763.8107202866,4689310.533634207,73446,600000000,19,T,5
1676147047.687977,165,73447,600000000,GPS1_Frame,42.336989376666665,-71.0907175,6.657,1.0,327764.6948591813,4689309.758203356,73447,600000000,19,T,5
1676147048.6887655,166,73448,600000000,GPS1_Frame,42.336982455,-71.090706585,6.643,1.0,327765.57518791716,4689308.967496155,73448,600000000,19,T,5
1676147049.6871068,167,73449,600000000,GPS1_Frame,42.336975905,-71.09069436333333,6.626,1.0,327766.56418053195,4689308.215413136,73449,600000000,19,T,5
1676147050.6876638,168,73450,600000000,GPS1_Frame,42.33696963166667,-71.09068064166667,6.634,0.9,327767.6775053378,4689307.491013722,73450,600000000,19,T,5
1676147051.687626,169,73451,600000000,GPS1_Frame,42.33696329666667,-71.09066666333334,6.848,0.9,327768.811807355,4689306.759246996,73451,600000000,19,T,5
1676147052.686997,170,73452,600000000,GPS1_Frame,42.336957315,-71.09065523833333,6.789,1.0,327769.7367192643,4689306.071887186,73452,600000000,19,T,5
1676147053.6915905,171,73453,600000000,GPS1_Frame,42.336952735,-71.09064366833333,6.628,1.0,327770.6774037215,4689305.539878219,73453,600000000,19,T,5
1676147054.6921268,172,73454,600000000,GPS1_Frame,42.336947441666666,-71.09063059833333,6.487,1.0,327771.73971758655,4689304.92562095,73454,600000000,19,T,5
1676147055.6892138,173,73455,600000000,GPS1_Frame,42.336942433333334,-71.09061713666667,6.441,1.0,327772.8350769402,4689304.342217627,73455,600000000,19,T,5
1676147056.6903985,174,73456,600000000,GPS1_Frame,42.336937725,-71.09060439666666,6.506,1.0,327773.8718013381,4689303.793588886,73456,600000000,19,T,5
1676147057.6979353,175,73457,600000000,GPS1_Frame,42.336935063333335,-71.09059089333333,6.381,1.0,327774.97700007935,4689303.470680979,73457,600000000,19,T,5
1676147058.6898773,176,73458,600000000,GPS1_Frame,42.33693685666667,-71.09057714333333,6.293,1.0,327776.1146824097,4689303.641967472,73458,600000000,19,T,5
1676147059.690339,177,73459,600000000,GPS1_Frame,42.336943725,-71.09056519666666,6.345,1.0,327777.1176524948,4689304.3804467255,73459,600000000,19,T,5
1676147060.6904476,178,73460,600000000,GPS1_Frame,42.33695364333333,-71.09055742666666,6.494,0.8,327777.7848562567,4689305.46606478,73460,600000000,19,T,5
1676147061.6901844,179,73461,600000000,GPS1_Frame,42.33696499333333,-71.090551785,6.653,0.9,327778.2806266191,4689306.714969274,73461,600000000,19,T,5
1676147062.6900964,180,73462,600000000,GPS1_Frame,42.336975988333336,-71.09054770666667,6.993,0.8,327778.64663338,4689307.927620104,73462,600000000,19,T,5
1676147063.6920428,181,73463,600000000,GPS1_Frame,42.33698758,-71.090540525,6.991,0.8,327779.2699351738,4689309.200240812,73463,600000000,19,T,5
1676147064.6896822,182,73464,600000000,GPS1_Frame,42.33699789166667,-71.09053092833334,7.148,0.9,327780.0887007852,4689310.325836054,73464,600000000,19,T,5
1676147065.694996,183,73465,600000000,GPS1_Frame,42.33700798666667,-71.09052125,7.264,0.9,327780.9136027283,4689311.427206795,73465,600000000,19,T,5
1676147066.6916611,184,73466,600000000,GPS1_Frame,42.33701717833333,-71.09051087833333,7.3,0.9,327781.7931582585,4689312.426865096,73466,600000000,19,T,5
1676147067.6914663,185,73467,600000000,GPS1_Frame,42.33702631333333,-71.09050196166666,7.305,0.9,327782.55268960685,4689313.423177971,73467,600000000,19,T,5
1676147068.6919518,186,73468,600000000,GPS1_Frame,42.337037263333336,-71.090493915,7.442,0.9,327783.24550105864,4689314.622794893,73468,600000000,19,T,5
1676147069.6904287,187,73469,600000000,GPS1_Frame,42.33704843833333,-71.09048839,7.444,0.9,327783.7311806809,4689315.85250361,73469,600000000,19,T,5
1676147070.691765,188,73470,600000000,GPS1_Frame,42.337059106666665,-71.090483635,7.473,0.9,327784.1520411037,4689317.027510384,73470,600000000,19,T,5
1676147071.6920476,189,73471,600000000,GPS1_Frame,42.33706994166667,-71.09048203666667,7.485,0.9,327784.31329659006,4689318.227417506,73471,600000000,19,T,5
1676147072.690499,190,73472,600000000,GPS1_Frame,42.33708076,-71.09048077333334,7.509,1.0,327784.44690780423,4689319.426152405,73472,600000000,19,T,5
1676147073.6860895,191,73473,600000000,GPS1_Frame,42.337091521666665,-71.090480855,7.511,1.1,327784.4695574475,4689320.621318962,73473,600000000,19,T,5
1676147074.6893237,192,73474,600000000,GPS1_Frame,42.337100115,-71.09048125333334,7.498,1.1,327784.4601995314,4689321.5763499625,73474,600000000,19,T,5
1676147075.6875803,193,73475,600000000,GPS1_Frame,42.33710526833333,-71.0904831,7.468,0.9,327784.3221310832,4689322.152328493,73475,600000000,19,T,5
1676147076.6895728,194,73476,600000000,GPS1_Frame,42.33710597,-71.09048327833334,7.444,1.3,327784.30935467023,4689322.230604419,73476,600000000,19,T,5
1676147077.688861,195,73477,600000000,GPS1_Frame,42.33710667333333,-71.09048267833333,7.573,1.0,327784.3607052188,4689322.3074890375,73477,600000000,19,T,5
1676147078.6869936,196,73478,600000000,GPS1_Frame,42.337106135,-71.09048172666667,7.546,1.2,327784.43763799744,4689322.245783788,73478,600000000,19,T,5
1676147079.6918397,197,73479,600000000,GPS1_Frame,42.337105861666664,-71.09048291833334,7.481,0.9,327784.3387172674,4689322.217845711,73479,600000000,19,T,5
1676147080.6853347,198,73480,600000000,GPS1_Frame,42.33710442333334,-71.09048276833333,7.253,1.4,327784.34714847396,4689322.057825944,73480,600000000,19,T,5
1676147081.6883671,199,73481,600000000,GPS1_Frame,42.33710395166667,-71.09048491166666,7.165,1.3,327784.16928396793,4689322.009791896,73481,600000000,19,T,5
1676147082.685806,200,73482,600000000,GPS1_Frame,42.33710301333333,-71.09048465,7.124,1.4,327784.18827967194,4689321.905067162,73482,600000000,19,T,5
